created_at,id,geo,like_count,impression_count,reply_count,retweet_count,author_id,tweet
2021-02-27 14:26:55+00:00,1365669750051921932,,1,0,0,0,420215306,"The development and implementation of a deep geological repository requires technical &amp; scientific competence.

👥 However, stakeholder engagement is vital to determining the success of the repository project.

👉 https://t.co/L0RFjY7PKD https://t.co/9xr6sOX667"
2021-02-26 14:24:45+00:00,1365306814779260932,,3,0,0,2,420215306,"🆕 report: Towards a Shared Understanding of Radiological Risks

➡️ https://t.co/LIduusCKX5 https://t.co/plx3lUWN2N"
2021-02-26 11:28:59+00:00,1365262580030320643,,4,0,0,2,420215306,📝 8 policy recommendations to unlock reductions in nuclear construction costs ⤵️ https://t.co/qzSkyng4NB
2021-02-25 22:32:19+00:00,1365067128181821442,,0,0,0,1,420215306,"Launch webinar for 🆕 @OECD_NEA report: The Fukushima Daiichi Nuclear Power Plant Accident, 10 Years On: Progress, Lessons and Challenges

💻 https://t.co/NKaRYLF1Pr 
📆 3 March
🕐 12:00 Paris time https://t.co/EDBEXDK7ug"
2021-02-25 18:42:52+00:00,1365009385488076808,,1,0,0,1,420215306,✅ Recommendations for policy makers to consider on various different nuclear fuel cycle options ➡ https://t.co/rjxdtLQOK4 https://t.co/KiG1NKCyPj
2021-02-25 17:13:16+00:00,1364986833873088524,,0,0,0,1,420215306,RT @CNSC_CCSN: Trust is essential! Share your thoughts by completing the survey at https://t.co/WXDgc70xxO https://t.co/kqhkdQuMB8
2021-02-25 13:22:46+00:00,1364928826422091781,,3,0,0,0,420215306,"Jointly prepared by the @OECD_NEA &amp; the @iaeaorg, the 28th edition of the Red Book presents data from 45 #uranium producing and consuming countries ➡️ https://t.co/nBSqMyRICu https://t.co/yfjdNyOpB5"
2021-02-25 12:03:18+00:00,1364908828643315713,,0,0,0,3,420215306,"Join us for a live discussion on the key insights from our new report on the Fukushima Daiichi nuclear accident and future perspectives. 

📆 3 March 2021 at 12:00 CET 👉 https://t.co/NKaRYLWCGZ https://t.co/LpQbpNVCjU"
2021-02-25 08:46:53+00:00,1364859401832722434,,0,0,0,2,420215306,"RT @IEEJ_Japan: On March 4th, at 5pm JST join Prof.Keppler @OECD_NEA, Dr. Lorenczik @IEA, and Dr. Matsuo @IEEJ_Japan as they will discuss a…"
2021-02-24 18:30:32+00:00,1364643891086032899,,9,0,1,6,420215306,"Electricity produced from #nuclear long-term operation (LTO) is highly competitive and remains not only the least cost option for low-carbon generation but for *⃣ all power generation *⃣ across the board.

👉 https://t.co/2vvYMF7mra https://t.co/boMin9b40T"
