,ID,Date,Day,Month,Year,User Name,Location,Text,Language,Retweet counts,Favorites counts,Hashtags
0,1605797782392012800,2022-12-22 05:30:00+00:00,22,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","💡 Curious to discover how irradiation ☢️ helps to develop more resilient and productive crop varieties and supports #SDG2 : Zero Hunger?
🎧 Listen to our #NuclearExplained podcast here 👉 https://t.co/FLwO1pv9aC https://t.co/B6mPBsrgwJ",en,6.0,16.0,"[{'text': 'SDG2', 'indices': [116, 121]}, {'text': 'NuclearExplained', 'indices': [153, 170]}]"
1,1605733106018680832,2022-12-22 01:13:00+00:00,22,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria",⚡️⚛️ #Tokamaks and #Stellarators are the most common fusion reactors using magnetic confinement and are promising concepts for future fusion energy plants. 👉 https://t.co/CjxAodU6VQ https://t.co/TPbjRVlcGC,en,8.0,53.0,"[{'text': 'Tokamaks', 'indices': [5, 14]}, {'text': 'Stellarators', 'indices': [19, 32]}]"
2,1605671701563338752,2022-12-21 21:09:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","How will #AI change #NuclearScience &amp; tech in the future? Perhaps:
❤️‍🩹 Human health
🌽 Food &amp; agriculture
💧 Water &amp; the environment
⚛️ Science &amp; fusion research
⚡️ Energy
🛡️ Security &amp; radiation protection
🕵️ Safeguards
👉 https://t.co/egWuVWr9Jj https://t.co/SXpPgzoqpO",en,5.0,14.0,"[{'text': 'AI', 'indices': [9, 12]}, {'text': 'NuclearScience', 'indices': [20, 35]}]"
3,1605611303627677696,2022-12-21 17:09:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","🙌 Our recently established neutron facility is now providing hands-on-training to nuclear professionals in neutron activation analysis, delayed neutron counting, neutron detection, spectrometry and radiography. 👉 https://t.co/CMducuPc1n https://t.co/Sqmd0crRVy",en,6.0,18.0,[]
4,1605564495463559168,2022-12-21 14:03:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","Come 450 meters underground as we visit Onkalo 🇫🇮, the world’s first-ever deep geological repository for spent fuel. https://t.co/VbOhMfXA3I",en,27.0,69.0,[]
5,1605499063914340352,2022-12-21 09:43:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","🩻 In 2020, 24 million X-ray fluoroscopy procedures were performed—an imaging technique where a continuous X-ray image is produced by a beam passing through the body. We're working to make sure patients &amp; doctors aren't exposed to unnecessary radiation. 👉 https://t.co/WyEyDTFiwU https://t.co/k06pzpWUTv",en,13.0,42.0,[]
6,1605433129635762176,2022-12-21 05:21:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","🥤 How much water should you drink in a day?

👩‍🔬 A new study in @sciencemagazine, on water turnover using data gathered through a nuclear technique, is shedding new light on how much water actually needs to be consumed. 👉 https://t.co/omHuxwf1LO https://t.co/ZSJTIX478N",en,16.0,40.0,[]
7,1605353102563020800,2022-12-21 00:03:00+00:00,21,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria",Approx. 70% of all plastics produced to date is now waste and only 9% of this has been recycled. Our #NUTECplastics initiative aims to use radiation in the fight against plastic pollution. #SaveOurOcean https://t.co/BxUbCfOyJ3,en,15.0,33.0,"[{'text': 'NUTECplastics', 'indices': [101, 115]}, {'text': 'SaveOurOcean', 'indices': [189, 202]}]"
8,1605297485726875648,2022-12-20 20:22:00+00:00,20,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","Irradiation is applied when sterilizing medical devices, sanitizing fresh produce or strengthening industrial polymers. We spoke to Paul Wynne, International Irradiation Association DG, to find out how irradiation tech plays a key role in the modern 🌍. 👉 https://t.co/IxummcatGF https://t.co/GVAp0e4qiw",en,5.0,20.0,[]
9,1605241883411812352,2022-12-20 16:41:03+00:00,20,12,2022,IAEA - International Atomic Energy Agency ⚛️,"Vienna, Austria","RT @iaeaorg: 🤔⚕️ Curious to learn more about #radiotherapy, how it works and the role it plays in treating cancer?

🎧 Listen to our #Nuclea…",en,25.0,0.0,"[{'text': 'radiotherapy', 'indices': [45, 58]}]"
